"";"v1";"v2";"eff";"total_v2";"pct";"couleur_texte"
"1";"#007777";"Homme";"";"";"48,491";""
"2";"#C24146";"Homme";"";"";"42,026";""
"3";"#E0E7EB";"Homme";"";"";"9,484";""
"4";"#007777";"Femme";"";"";"40,825";""
"5";"#C24146";"Femme";"";"";"49,924";""
"6";"#E0E7EB";"Femme";"";"";"9,251";""
