"";"v1";"v2";"eff";"total_v2";"pct";"couleur_texte"
"1";"#007777";"Homme";"";"";"48,581";""
"2";"#C24146";"Homme";"";"";"43,929";""
"3";"#E0E7EB";"Homme";"";"";"7,490";""
"4";"#007777";"Femme";"";"";"38,281";""
"5";"#C24146";"Femme";"";"";"51,832";""
"6";"#E0E7EB";"Femme";"";"";"9,887";""
