"";"v1";"v2";"eff";"total_v2";"pct";"couleur_texte"
"1";"#007777";"Homme";"";"";"49,001";""
"2";"#C24146";"Homme";"";"";"38,896";""
"3";"#E0E7EB";"Homme";"";"";"12,103";""
"4";"#007777";"Femme";"";"";"45,849";""
"5";"#C24146";"Femme";"";"";"44,558";""
"6";"#E0E7EB";"Femme";"";"";"9,592";""
